"id","bdate","ddate","lifespan","data","name","seats"
"P4385",1833,1874,41,"bdrc","zam tsha 04 'jigs med bsam grub rgya mtsho/","G301,G162"
"P4389",1803,1866,63,"bdrc","zi na skal bzang dar rgyas rgya mtsho/","G160"
"P4391",1593,1662,69,"bdrc","zi na chos rje legs pa rgya mtsho/","G1951,G160,G155"
"P4396",1191,1256,65,"bdrc","grags pa seng+ge","G229"
"P4398",1871,1932,61,"bdrc","bzang po 06 blo bzang bstan pa'i nyi ma/","G454"
"P4400",1826,1888,62,"bdrc","gzims khang 02 ngag dbang bstan 'dzin mchog grub/","G161"
"P4403",1408,1450,42,"bdrc","bsod nams rgyal mtshan/","G312"
"P4419",1207,1263,56,"bdrc","za lung gdan rabs 03 gzhon nu rdo rje/"," "
"P442",1452,1507,55,"bdrc","gtsang smyon he ru ka rus pa'i rgyan can/"," "
"P4426",1096,1132,36,"bdrc","zhwa dmar tshul khrims dpal/"," "
"P4430",1403,1477,74,"bdrc","chos rgyal nam mkha' blo gros/"," "
"P4434",1516,1590,74,"bdrc","khri 24 byams pa rgya mtsho/","G77,G337,G461,G2365"
"P4435",1631,1690,59,"bdrc","zhing skyong grags pa bkra shis/","G109,G1951,G161"
"P4436",1595,1658,63,"bdrc","sde srid bsod nams chos 'phel/"," "
"P4440",1153,1216,63,"bdrc","chag lo tsA ba dge slong dgra bcom/"," "
"P4441",1473,1557,84,"bdrc","lha btsun rin chen rnam rgyal/"," "
"P4456",1122,1194,72,"bdrc","zhang btsun rdo rje 'od zer/","G225"
"P4462",1550,1633,83,"bdrc","sku 'bum khri 04 shes rab dpal bzang /","G160"
"P447",1453,1540,87,"bdrc","khri 13 chos kyi bshes gnyen/","G4607,G304,G337"
"P4478",1517,1554,37,"bdrc","'brug pa gcung ngag gi dbang phyug","G3582"
"P4479",1631,1681,50,"bdrc","'brug rgyal sras 'jam dpal rdo rje/","G54"
"P4482",1675,1753,78,"bdrc","mi nyag 01 blo gros dar rgyas/","G160"
"P4487",1862,1874,12,"bdrc","sde khri 04 blo bzang lung rigs nyi ma/","G301,G162"
"P4488",1874,1898,24,"bdrc","sde khri 05 'jigs med thub bstan nyi ma/","G162,G301"
"P4493",1474,1508,34,"bdrc","rta tshag 02 dbon po lha skyabs/","G219"
"P4498",1509,1526,17,"bdrc","rta tshag 03 li yul chos rgyal/","G219"
"P4507",1644,1696,52,"bdrc","kun bzang klong yangs/"," "
"P451",1414,1491,77,"bdrc","smon lam dpal ba/","G104,G108,G337"
"P4512",1382,1446,64,"bdrc","rdzong pa kun dga' rgyal mtshan/"," "
"P452",1418,1496,78,"bdrc","ngag dbang grags pa/","G67"
"P4525",1309,1364,55,"bdrc","tshal pa si tu kun dga' rdo rje/","G30"
"P4532",1864,1919,55,"bdrc","tshe smon gling 03 ngag dbang blo bzang bstan pa'i rgyal mtshan/","G236,G2466,G220,G337"
"P4535",1798,1870,72,"bdrc","tshe 'bum zhabs drung bshad sgrub dge legs rab rgyas/","G155,G160"
"P4538",1745,1787,42,"bdrc","bla brang rgyud pa khri 17 don grub rgya mtsho/","G162"
"P4542",1791,1845,54,"bdrc","mtshan sgrogs 02 blo bzang bkra shis nyi ma/","G1837,G160"
"P4549",1935,1984,49,"bdrc","dge bshes thub bstan ye shes/"," "
"P455",1453,1540,87,"bdrc","khri 14 rin chen 'od zer/","G337,G77"
"P4550",1920,1986,66,"bdrc","dge bshes rab brtan/"," "
"P4556",1902,1983,81,"bdrc","dge bshes thub bstan dbang rgyal/"," "
"P4559",1903,1983,80,"bdrc","gling sprul 06 thub bstan lung rtogs bstan 'dzin 'phrin las/","G126"
"P4561",1923,2006,83,"bdrc","ril 'bur sprul sku/","G237"
"P4574",1053,1135,82,"bdrc","zhang ston chos 'bar/"," "
"P4576",1924,1979,55,"bdrc","dge bshes dge 'dun blo gros/","G110"
"P4578",1590,1654,64,"bdrc","'bri gung che tshang 01 dkon mchog rin chen/","G340"
"P4579",1574,1628,54,"bdrc","nA ro gnyis pa bkra shis phun tshogs/","G340,G4418"
"P4580",1547,1602,55,"bdrc","chos rgyal rin chen phun tshogs/","G340"
"P4581",1909,1940,31,"bdrc","'bri gung chung tshang 07 bstan 'dzin chos kyi 'byung gnas/","G340"
"P4583",1704,1754,50,"bdrc","'bri gung chung tshang 02 don grub chos rgyal/","G340"
"P4586",1557,1579,22,"bdrc","'bri gung pa chos kyi rnam rgyal/","G340"
"P4588",1421,1469,48,"bdrc","chos rgyal rin chen dpal bzang /","G340"
"P4589",1395,1467,72,"bdrc","bdag po wang rin chen dbang rgyal/","G340"
"P4590",1519,1576,57,"bdrc","phag mo rin chen rnam rgyal/","G340"
"P460",1517,1584,67,"bdrc","sa skya khri chen 23 kun dga' rin chen/","G210"
"P461",1485,1533,48,"bdrc","sa lo kun dga' bsod nams/","G311,G466,G210"
"P4614",1724,1757,33,"bdrc","khal kha rje btsun dam pa 02 blo bzang bstan pa'i sgron me/"," "
"P4615",1731,1790,59,"bdrc","tsa yu nam mkha' rgyal mtshan/","G162"
"P4616",1745,1812,67,"bdrc","tsa yus ngag dbang bstan 'dzin/"," "
"P462",1462,1510,48,"bdrc","rin spungs sa skyong mtsho skyes rdo rje/"," "
"P4629",1360,1423,63,"bdrc","gtsang pa blo gros bzang po/"," "
"P4633",1077,1161,84,"bdrc","gtsang pa rin chen nam mkha' rdo rje/","G229"
"P4636",1402,1476,74,"bdrc","khri 07 blo gros brtan pa/","G457,G337"
"P4647",1717,1790,73,"bdrc","bla brang khri 14 ngag dbang 'phrin las/","G162"
"P4649",1727,1759,32,"bdrc","gung thang 02 ngag dbang bstan pa'i rgyal mtshan/","G162"
"P4650",1784,1843,59,"bdrc","bla brang khri 39 dkon mchog bstan dar/","G162"
"P4655",1012,1090,78,"bdrc","dge bshes grwa pa mngon shes pa/"," "
"P4659",1845,1919,74,"bdrc","dwags po 'jam dpal lhun grub/","G308,G2357"
"P466",1475,1527,52,"bdrc","rgyal dbang kun dga' rin chen/","G340,G217"
"P4668",1782,1857,75,"bdrc","rong tha che tshang 03 blo bzang bstan pa'i rgyal mtshan/","G1KR2692"
"P4677",1336,1378,42,"bdrc","sa skya dus mchod bla brang pa grags pa rgyal mtshan/"," "
"P4688",1535,1605,70,"bdrc","mtshungs med bstan 'dzin rdo rje/","G469"
"P469",1242,1328,86,"bdrc","kaH thog pa ye shes 'bum/"," "
"P4691",1525,1595,70,"bdrc","yang ri sgar rdor slob 1 rdo rje dpal 'bar/","G62"
"P4699",1779,1838,59,"bdrc","kye rdor mkhan po ngag dbang mkhas grub/","G1979"
"P470",1403,1479,76,"bdrc","rat+na gling pa/","G4192"
"P4704",1922,2001,79,"bdrc","shar gdong 05 blo bzang bshad sgrub rgya mtsho/","G161"
"P4705",1814,1879,65,"bdrc","bse tshang 03 blo bzang bkra shis rab rgyas/","G163,G471"
"P4716",1782,1847,65,"bdrc","blo bzang lhun grub/","G237,G394,G337"
"P475",1475,1553,78,"bdrc","'ba' ra ba nam mkha' rgyal mtshan/"," "
"P4752",1429,1500,71,"bdrc","shangs pa kun mkhyen mchog lha 'od zer/"," "
"P4759",1913,1984,71,"bdrc","tshul khang 'jam dpal 'phrin las yon tan rgya mtsho/","G126"
"P4760",1497,1548,51,"bdrc","khri 18 rgyal mtshan bzang po/","G337,G77"
"P4779",1928,2005,77,"bdrc","tshe rnam/","G473"
"P4782",1886,1952,66,"bdrc","dge rtse 03 'gyur med rnam rgyal/","G518,G17"
"P4796",1907,1990,83,"bdrc","ngag dbang nyi ma/","G109"
"P4797",1740,1810,70,"bdrc","blo bzang tshul khrims/"," "
"P4799",1844,1904,60,"bdrc","thub bstan dge legs rgya mtsho/","G1KR166"
"P4801",1922,1986,64,"bdrc","tshul khrims rgya mtsho/","G109,G301,G162"
"P482",1427,1514,87,"bdrc","gnyal ston dpal 'byor lhun grub/","G155,G154"
"P4820",1781,1859,78,"bdrc","go shrI chos rje/"," "
"P4830",1432,1481,49,"bdrc","sreg ston/"," "
"P4831",1245,1302,57,"bdrc","sangs rgyas rin chen sgang pa/","G235"
"P4853",1928,2011,83,"bdrc","mkhas dbang byams pa 'phrin las/"," "
"P4856",1925,1997,72,"bdrc","mkhyen rab 'od gsal/"," "
"P4857",1916,1958,42,"bdrc","nyag rong pa zla ba bzang po/"," "
"P487",1444,1495,51,"bdrc","bdag chen blo gros rgyal mtshan/","G311,G210"
"P4902",1571,1626,55,"bdrc","stag lung zhabs drung ngag dbang rnam rgyal/","G67"
"P4948",1820,1882,62,"bdrc","yil go san hu thog thu/","G498"
"P4994",1789,1839,50,"bdrc","btsan po no min han 04 'jam dpal chos kyi bstan 'dzin 'phrin las/","G294"
"P4CZ10557",1044,1089,45,"bdrc","rma lo tsA ba rma ban chos 'bar/"," "
"P4CZ16798",613,696,83,"bdrc","rgya nag gi mkhan po wen tsheg"," "
"P4CZ296787",1931,2017,86,"bdrc","snar skyid ngag dbang don grub/"," "
"P4CZ321153",1915,1992,77,"bdrc","rwa stod rin po che/","G3109"
"P4CZ321156",1928,1999,71,"bdrc","dge bshes grub thob/"," "
"P4CZ321338",1902,1958,56,"bdrc","mi nyag skyor dpon blo bzang yon tan/"," "
"P4CZ333386",1914,2007,93,"bdrc","rgyud smad mkhan zur o rgyan tshe brtan/","G394"
"P4CZ354960",1934,2000,66,"bdrc","bya btang mkha' 'gro bskal bzang lha mo/"," "
"P4CZ358160",1842,1907,65,"bdrc","rig 'dzin bde gshegs gling pa/"," "
"P4CZ65552",1888,1950,62,"bdrc","rje btsun blo bzang 'od zer/"," "
"P4CZ74169",1850,1933,83,"bdrc","dge bshes byams pa bzang po/","G269"
"P502",1333,1399,66,"bdrc","dpal ldan tshul khrims/"," "
"P503",1369,1427,58,"bdrc","go shrI don grub rgyal po/","G340"
"P504",1333,1379,46,"bdrc","kun spangs nam mkha' dpal dbyangs/","G67"
"P5041",1781,1849,68,"bdrc","rnga rgod 04 blo bzang byams pa rab rgyas/"," "
"P5049",1550,1625,75,"bdrc","rdzogs chen pa bsod nams dbang po/","G503,G4176"
"P505",1332,1364,32,"bdrc","sa skya pa tA dben blo gros rgyal mtshan/","G880,G436"
"P5054",1862,1944,82,"bdrc","glag bla bsod nams chos 'grub/","G16,G4153"
"P5058",1923,1990,67,"bdrc","ser lo mkhan po sangs rgyas bstan 'dzin/","G481"
"P507",1487,1567,80,"bdrc","shanti pa blo gros rgyal mtshan/","G106"
"P5070",1921,1948,27,"bdrc","tshe smon gling 04 ngag dbang thub bstan mkhas grub dge legs rgyal mtshan/","G220"
"P5072",1716,1781,65,"bdrc","la mo grags rgan 02 blo bzang bstan 'dzin rgya mtsho/","G271"
"P5073",1782,1847,65,"bdrc","la mo grags rgan 03 blo bzang bstan pa'i rgyal mtshan/","G271"
"P5074",1848,1900,52,"bdrc","la mo grags rgan 04 blo bzang snyan grags rgya mtsho/","G271"
"P5075",1902,1945,43,"bdrc","la mo grags rgan 05 'jigs med bkra shis rgya mtsho/","G271"
"P5083",1679,1757,78,"bdrc","grub dbang pad+ma nor bu/","G18"
"P5085",1617,1658,41,"bdrc","mtshur phu rgyal tshab 05 pa grags pa mchog dbyangs/","G33"
"P509",1594,1651,57,"bdrc","zhabs drung ngag dbang rnam rgyal/","G3582"
"P5091",1399,1458,59,"bdrc","kun mkhyen bkra shis rnam rgyal/"," "
"P510",1613,1689,76,"bdrc","'brug rje mkhan po 02 bsod nams 'od zer/","G347,G54"
"P5109",1922,2013,91,"bdrc","chab spel tshe brtan phun tshogs/"," "
"P511",1640,1699,59,"bdrc","'brug rje mkhan po 03 pad dkar lhun grub/","G54,G348"
"P512",1638,1698,60,"bdrc","rgyal sras bstan 'dzin rab rgyas/","G218"
"P513",1610,1684,74,"bdrc","gtsang mkhan chen dpal ldan rgya mtsho/"," "
"P5131",1135,1200,65,"bdrc","skyed tshal pa bla rabs 01 kun dga' dpal 'byor/"," "
"P5132",1134,1194,60,"bdrc","sangs rgyas yel pa/","G488"
"P5133",1164,1236,72,"bdrc","ti shrI ras pa shes rab seng+ge"," "
"P514",1645,1726,81,"bdrc","sgang steng sprul sku 02 bstan 'dzin legs pa'i don grub/","G183"
"P5154",1909,1929,20,"bdrc","khams sprul 07 sangs rgyas bstan 'dzin/","G50"
"P5155",1720,1740,20,"bdrc","'dzi sgar 03 mi pham 'phrin las dpal 'byor/","G185"
"P5160",1677,1719,42,"bdrc","bde chen chos 'khor yongs 'dzin 03 dge legs bzhad pa/","G47"
"P5164",1617,1688,71,"bdrc","sdings po che cog grwa 02 snyan grags dpal bzang /","G206"
"P5166",1100,1170,70,"bdrc","khrom bzher rin chen seng+ge","G227"
"P5167",1103,1199,96,"bdrc","'ol kha ba chos g.yung /"," "
"P517",1639,1708,69,"bdrc","'brug rje mkhan po 04 pad dkar lhun grub/","G54"
"P5173",1880,1923,43,"bdrc","rgyal mkhan chen skal bzang grags pa rgya mtsho/","G162,G301"
"P5187",1588,1651,63,"bdrc","brag g.yab chung tshang 01 sangs rgyas bkra shis/","G460"
"P5188",1647,1682,35,"bdrc","brag g.yab che tshang 02 ngag dbang bsod nams lhun grub/","G460"
"P5189",1657,1661,4,"bdrc","brag g.yab chung tshang 02 grags pa chos 'dzin/","G460"
"P5190",1683,1692,9,"bdrc","brag g.yab che tshang 03 ngag dbang tshul khrims legs grub/","G460"
"P520",1631,1709,78,"bdrc","lho grub chen ngag dbang bsam gtan/"," "
"P5209",1661,1714,53,"bdrc","ngor mkhan chen 27 shes rab bzang po/","G2CN10992,G211"
"P521",1689,1713,24,"bdrc","'brug rgyal sras sprul sku 02 kun dga' rgyal mtshan/"," "
"P5214",1669,1713,44,"bdrc","ngor mkhan chen 29 bsod nams dpal ldan/","G211"
"P5215",1689,1749,60,"bdrc","ngor mkhan chen 30 byams pa bsod nams bzang po/","G211"
"P5216",1768,1817,49,"bdrc","bstan 'dzin shes rab/"," "
"P522",1645,1729,84,"bdrc","'brug rje mkhan po 05 bzod pa 'phrin las/","G54,G4711"
"P523",1670,1730,60,"bdrc","'brug rje mkhan po 06 ngag dbang lhun grub/","G54"
"P5234",1295,1334,39,"bdrc","sgrol ma bsam 'grub rdo rje/","G3CN379"
"P5238",1909,1971,62,"bdrc","bstan pa rgya mtsho/"," "
"P5254",1337,1409,72,"bdrc","rig 'dzin rgod kyi ldem 'phru can/"," "
"P526",1682,1748,66,"bdrc","mtshams brag bla ma ngag dbang 'brug pa/","G382"
"P5262",1213,1258,45,"bdrc","yang dgon pa rgyal mtshan dpal/","G3873"
"P528",1689,1744,55,"bdrc","'brug rje mkhan po 08 bstan 'dzin nor bu/","G54"
"P5280",1386,1435,49,"bdrc","spyan snga bsod nams rgyal mtshan/"," "
"P529",1647,1732,85,"bdrc","se la byams mgon 01 ngag dbang rgyal mtshan/","G56"
"P530",1710,1759,49,"bdrc","'brug rje mkhan po 09 shAkya rin chen/","G54"
"P5302",1424,1498,74,"bdrc","mus srad pa byams pa rdo rje rgyal mtshan/"," "
"P531",1709,1738,29,"bdrc","'brug bla ma khri pa 02 mi pham dbang po/","G218,G183"
"P5316",1751,1816,65,"bdrc","dgon rtse sprul sku skal bzang rin chen dbang phyug"," "
"P5326",1866,1929,63,"bdrc","dka' bcu pa brtson 'grus bzod pa/"," "
"P5327",1759,1846,87,"bdrc","mkhan chen chos rgyal 03 tshe dbang skyabs mchog"," "
"P533",1721,1769,48,"bdrc","dre'u lhas grub dbang 02 kun dga' mi 'gyur rdo rje/","G48"
"P5335",1589,1633,44,"bdrc","sgam po sku skye nor bu rgyan pa/","G197"
"P5338",1909,1985,76,"bdrc","dka' bcu pa shes rab rgyal mtshan/","G3090"
"P534",1737,1762,25,"bdrc","'brug rgyal sras sprul sku 04 'brug sgra rnam rgyal/","G4711,G54"
"P5340",1340,1396,56,"bdrc","gter ston sangs rgyas gling pa/","G526"
"P535",1724,1761,37,"bdrc","zhabs drung thugs sprul 01 'jigs med grags pa/"," "
"P536",1736,1780,44,"bdrc","zhabs drung gsung sprul 02 shAkya bstan 'dzin/"," "
"P5361",1898,1939,41,"bdrc","sde khri 06 skal bzang mkhyen rab rgya mtsho/","G301"
"P5362",1939,1944,5,"bdrc","sde khri 07 'jam dbyangs bstan pa'i rgyal mtshan/","G301,G162"
"P5364",1860,1925,65,"bdrc","gung thang 05 'jam dbyangs bstan pa'i nyi ma/","G162,G301"
"P5367",1854,1919,65,"bdrc","dbal mang 03 'jam dbyangs bstan 'dzin rgya mtsho/","G301"
"P537",1742,1789,47,"bdrc","'brug bla ma khri pa 03 'jigs med seng+ge"," "
"P5372",1919,1959,40,"bdrc","bsod grags sprul sku 04 skal bzang bsod nams rgya mtsho/","G162,G301"
"P5374",1792,1849,57,"bdrc","rab brtan rgya mtsho khri sprul 02 dkon mchog chos ldan/","G162"
"P5375",1852,1907,55,"bdrc","rab brtan rgya mtsho khri sprul 03 dkon mchog bstan 'dzin rgya mtsho/","G301,G162"
"P5376",1909,1994,85,"bdrc","rab brtan rgya mtsho khri sprul 04 skal bzang thub bstan rgya mtsho/","G3090,G435,G162,G301"
"P5378",1776,1833,57,"bdrc","pra nye 02 skal bzang dge legs rgya mtsho/","G162,G3090,G109"
"P538",1722,1772,50,"bdrc","'brug rje mkhan po 12 kun dga' rgya mtsho/","G54"
"P5383",1808,1874,66,"bdrc","chos rdzong 04 dkon mchog bstan pa'i dpal bzang /","G301"
"P5385",1877,1935,58,"bdrc","karma bsam gtan dpal/"," "
"P5386",1883,1926,43,"bdrc","phun tshogs lung rtogs/"," "
"P539",1733,1781,48,"bdrc","'brug rje mkhan po 14 bstan 'dzin rnam rgyal/","G54"
"P5391",1801,1862,61,"bdrc","snyan grags sprul sku 02 blo bzang lung rtogs nyi ma/","G162"
"P540",1724,1793,69,"bdrc","'brug rje mkhan po 16 shes rab seng+ge","G54"
"P5401",1925,1959,34,"bdrc","'bring ba sprul sku skal bzang smra ba'i seng+ge","G301"
"P5416",1931,1959,28,"bdrc","ra rgya sprul sku 04 dkon mchog bstan pa rgya mtsho/","G301"
"P5417",1895,1958,63,"bdrc","hor sprul sku 05 'jam dbyangs mkhas grub rgya mtsho/","G301"
"P5418",1913,1958,45,"bdrc","hor tshang gser khri 06 blo bzang dpal ldan rgya mtsho/","G162,G301"
"P5419",1904,1967,63,"bdrc","sgyis dge tshang 'jam dbyangs bstan 'dzin chos kyi dbang phyug","G301,G162"
"P5420",1920,1953,33,"bdrc","tsa yus 05 'jam dbyangs bstan 'dzin 'phrin las rgya mtsho/","G3090,G2521,G301"
"P5421",1916,1958,42,"bdrc","sum mthil skal bzang thub bstan rgya mtsho/","G301,G1967"
"P5422",1926,1959,33,"bdrc","ko'u dge sprul sku skal bzang lung rigs rgya mtsho/","G301"
"P5425",1903,1957,54,"bdrc","snyan dgon sprul sku mdo sngags chos kyi rgya mtsho/","G501"
"P543",1712,1770,58,"bdrc","a mo ri mu chos rje 01 ngag dbang 'phrin las/","G54,G56"
"P5434",1771,1810,39,"bdrc","nyi lde rdi tsha sprul sku 06 blo gros rgya mtsho lhun grub/"," "
"P5439",1793,1810,17,"bdrc","nyi lde rje dbon sprul sku 05 lha dbang bsam grub/","G4206"
"P5440",1812,1818,6,"bdrc","nyi lde rje dbon sprul sku 06 lung rtogs bstan 'dzin dbang phyug","G4206"
"P5456",1507,1571,64,"bdrc","de mo 02 dpal 'byor bkra shis/","G303"
"P5459",1934,2007,73,"bdrc","bla ma gsang sngags/"," "
"P5465",1560,1625,65,"bdrc","'ol dga' rje drung 01 bstan pa rgya mtsho/","G184"
"P5466",1646,1696,50,"bdrc","'ol dga' rje drung 02","G184"
"P5467",1741,1811,70,"bdrc","'ol dga' rje drung 04 blo bzang lhun grub 'phrin las rgyal mtshan/","G184"
"P547",1729,1786,57,"bdrc","'brug rje mkhan po 15 kun bzang rgyal mtshan/","G54"
"P548",1757,1805,48,"bdrc","se la byams mgon 02 ye shes rdo rje/","G54,G56"
"P5494",1257,1311,54,"bdrc","mnyam med sangs rgyas dpal bzang /","G67"
"P5499",1215,1294,79,"bdrc","se chen rgyal po/"," "
"P55",1385,1438,53,"bdrc","mkhas grub rje dge legs dpal bzang /","G337,G1KR1539"
"P550",1724,1784,60,"bdrc","'brug rje mkhan po 13 yon tan mtha' yas/","G54"
"P551",1763,1795,32,"bdrc","'brug rgyal sras sprul sku 05 'jigs med rnam rgyal/","G54"
"P552",1743,1803,60,"bdrc","'brug rje mkhan po 18 'jam dbyangs rgyal mtshan/","G54"
"P553",1750,1798,48,"bdrc","pad dkar bstan 'dzin/"," "
"P5530",1803,1865,62,"bdrc","'jam dbyangs rgya mtsho/","G162"
"P5533",1004,1102,98,"bdrc","glan tshul khrims byang chub 01","G280"
"P5534",1128,1191,63,"bdrc","tshul khrims byang chub 2","G280"
"P5537",1702,1769,67,"bdrc","bla brang gling don grub rgya mtsho/","G162"
"P5538",1719,1793,74,"bdrc","gling mod blo bzang rin chen/","G162"
"P554",1752,1826,74,"bdrc","'brug rje mkhan po 22 'jigs med rgyal mtshan/","G54,G57"
"P5543",1451,1514,63,"bdrc","rje drung kun dga' dpal ba/","G180"
"P5545",1461,1508,47,"bdrc","stag lung khri bkra shis dpal phyi ma/","G67"
"P5547",1516,1553,37,"bdrc","sgam po bsod nams dbang rgyal/","G197"
"P555",1762,1788,26,"bdrc","zhabs drung thugs sprul 02 chos kyi rgyal mtshan/"," "
"P5551",1519,1562,43,"bdrc","sgam po thub dbang bstan 'dzin/","G197"
"P5553",1520,1576,56,"bdrc","khri 23 tshe brtan rgya mtsho/","G607,G304,G337"
"P5557",1524,1563,39,"bdrc","rgyal dbang rnam rgyal bkra shis/","G67"
"P5561",1534,1608,74,"bdrc","spang dkar rin po che/"," "
"P5562",1541,1600,59,"bdrc","mkhan chen nam mkha' rgya mtsho/","G308"
"P5563",1540,1612,72,"bdrc","khri 27 sangs rgyas rin chen/","G337"
"P5564",1479,1540,61,"bdrc","zur mang bya btang blo gros rgya mtsho/"," "
"P5565",1491,1554,63,"bdrc","khri 17 rdo rje bzang po/","G2368,G304,G337"
"P5567",1483,1566,83,"bdrc","rje drung kun dga' blo gros/","G180"
"P5569",1500,1586,86,"bdrc","rje drung shes rab dbang po/","G155,G180"
"P557",1766,1834,68,"bdrc","'brug rje mkhan po 21 'jam dpal grags pa/","G54"
"P5570",1555,1627,72,"bdrc","khri 33 grags pa rgya mtsho/","G3036,G337"
"P5571",1545,1615,70,"bdrc","khri 29 bshes gnyen grags pa/","G337"
"P5573",1601,1674,73,"bdrc","mnga' ris pa bstan pa'i rgyal mtshan/","G337"
"P5574",1618,1684,66,"bdrc","byams pa bkra shis/","G77,G337,G308,G236"
"P5575",1572,1599,27,"bdrc","sgam po pa bkra shis kun grags/","G197"
"P5580",1586,1655,69,"bdrc","dkon rdor sprul sku 01 mkhas grub shAkya lha dbang /","G3488"
"P5585",1594,1615,21,"bdrc","gzims khang gong ma 03 bsod nams dge legs dpal bzang /","G108"
"P559",1774,1853,79,"bdrc","si tu 09 pad+ma nyin byed dbang po/","G36"
"P5591",1926,2000,74,"bdrc","gung thang 06 'jigs med bstan pa'i dbang phyug","G162"
"P5592",1591,1637,46,"bdrc","stag bla pad+ma blo gros/"," "
"P56",1399,1452,53,"bdrc","mkhan chen bsod nams mchog grub/"," "
"P560",1847,1914,67,"bdrc","ngor pa dpon slob blo gter dbang po/","G211"
"P5617",1922,1995,73,"bdrc","dka' chen blo bzang bzod pa/","G505"
"P5630",1775,1837,62,"bdrc","brag dkar rta so sprul sku chos kyi dbang phyug","G317"
"P5634",1741,1774,33,"bdrc","brag g.yab chung tshang 04 skal bzang thub bstan dbang phyug","G460"
"P5636",1931,1999,68,"bdrc","smyo shul mkhan po 'jam dbyangs rdo rje/"," "
"P564",1829,1870,41,"bdrc","gter ston mchog gyur gling pa/","G1AG98"
"P5640",1938,2010,72,"bdrc","sgo chen mkhan po dpal ldan shes rab/","G1KG5757"
"P5642",1732,1812,80,"bdrc","kwa ring mkhan chen blo bzang chos dar/","G162,G109"
"P5643",1757,1815,58,"bdrc","yil gog san er ti ni mer gen paNDi ta blo bzang bstan pa dar rgyas/"," "
"P566",1791,1830,39,"bdrc","zhabs drung thugs sprul 03 'jigs med grags pa 02","G189"
"P567",1781,1830,49,"bdrc","zhabs drung gsung sprul 03 ye shes rgyal mtshan/","G55,G54"
"P568",1790,1820,30,"bdrc","'brug bla ma khri pa 04 ngag dbang 'jam dpal rgya mtsho/","G54"
"P5684",1550,1617,67,"bdrc","mtshur phu rgyal tshab 04 pa grags pa don grub/","G33"
"P569",1779,1850,71,"bdrc","'brug rje mkhan po 27 pad+ma bzang po/","G54"
"P570",1777,1848,71,"bdrc","'brug rje mkhan po 28 rin chen bzang po/","G54"
"P573",1756,1816,60,"bdrc","'brug rje mkhan po 19 ngag dbang chos rgyal/","G54"
"P574",1780,1840,60,"bdrc","'brug rje mkhan po 26 yon tan rgya mtsho/","G54"
"P575",1804,1870,66,"bdrc","'brug rje mkhan po 31 yon tan rgyal mtshan/","G54"
"P577",1798,1829,31,"bdrc","'brug rgyal sras sprul sku 06 'jam dpal rdo rje/","G54"
"P5778",1775,1813,38,"bdrc","khal kha rje btsun dam pa 04 blo bzang thub bstan dbang phyug 'jigs med rgya mtsho/","G1979"
"P5779",1635,1723,88,"bdrc","khal kha rje btsun dam pa 01 blo bzang bstan pa'i rgyal mtshan/"," "
"P578",1790,1836,46,"bdrc","a mo ri mu chos rje 02 shAkya rgyal mtshan/","G54,G56"
"P579",1772,1848,76,"bdrc","'brug rje mkhan po 25 shes rab rgyal mtshan/","G54,G58"
"P5791",1780,1815,35,"bdrc","sgrub khang blo bzang dge legs rgyal mtshan/"," "
"P58",1402,1472,70,"bdrc","spyan snga blo gros rgyal mtshan/","G235,G227"
"P580",1831,1861,30,"bdrc","zhabs drung thugs sprul 04 'jigs med nor bu/","G189,G4879"
"P581",1831,1850,19,"bdrc","zhabs drung gsung sprul 04 'jigs med rdo rje/"," "
"P582",1831,1855,24,"bdrc","se la byams mgon 03 'jam dbyangs bstan 'dzin/","G56"
"P583",1798,1858,60,"bdrc","'brug rje mkhan po 30 'jam dpal rgya mtsho/","G54"
